,AD_Ratio,Date,Stock1,Stock2,Stock3,Stock4,Stock5
214,0.6893203883495146,2020-11-03 09:15:00+05:30,ASHOKLEY,HAVELLS,NAVINFLUOR,BOSCHLTD,APOLLOTYRE
215,0.3809523809523809,2020-11-04 09:15:00+05:30,LTTS,LTI,BRITANNIA,INDUSINDBK,MPHASIS
216,2.0526315789473686,2020-11-05 09:15:00+05:30,HAL,SRF,ABFRL,MUTHOOTFIN,SAIL
217,1.852459016393443,2020-11-06 09:15:00+05:30,RBLBANK,IBULHSGFIN,SAIL,DIXON,TATAPOWER
218,1.0,2020-11-09 09:15:00+05:30,AUBANK,MCDOWELL-N,HDFCAMC,INDIGO,BHARTIARTL
219,1.5970149253731345,2020-11-10 09:15:00+05:30,INDHOTEL,IRCTC,BEL,BAJFINANCE,SRTRANSFIN
220,1.2597402597402598,2020-11-11 09:15:00+05:30,AUROPHARMA,STAR,BAJAJFINSV,TORNTPHARM,APOLLOHOSP
221,0.8125,2020-11-12 09:15:00+05:30,IBULHSGFIN,TRENT,AUROPHARMA,STAR,CADILAHC
222,0.851063829787234,2020-11-13 09:15:00+05:30,APOLLOHOSP,BAJAJFINSV,SYNGENE,BAJFINANCE,METROPOLIS
223,1.0232558139534884,2020-11-16 09:15:00+05:30,INDHOTEL,TATASTEEL,ASTRAL,IEX,AUROPHARMA
224,1.0232558139534884,2020-11-17 09:15:00+05:30,INDHOTEL,TATASTEEL,ASTRAL,IEX,AUROPHARMA
225,0.7575757575757576,2020-11-18 09:15:00+05:30,AUBANK,CHOLAFIN,BANKBARODA,M&M,GMRINFRA
226,1.852459016393443,2020-11-19 09:15:00+05:30,DLF,GODREJPROP,BAJAJFINSV,TATACHEM,HINDALCO
227,0.6893203883495146,2020-11-20 09:15:00+05:30,INDUSTOWER,ADANIENT,METROPOLIS,NESTLEIND,LTI
228,0.9772727272727272,2020-11-23 09:15:00+05:30,IDFCFIRSTB,DIVISLAB,LALPATHLAB,LTI,PVR
