Date,Symbol,Series,Prev Close,Open,High,Low,Last,Price,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2016-05-02,GODREJPROP,EQ,340.05,338.9,344.5,334.35,340.6,340.85,340.73,171801,5853737835000.0,4721,101431,0.5904
2016-05-03,GODREJPROP,EQ,340.85,342.95,346.0,338.0,340.0,339.85,342.93,150333,5155310510000.0,3179,109280,0.7269
2016-05-04,GODREJPROP,EQ,339.85,341.6,341.6,334.25,335.1,335.9,337.49,63668,2148730539999.9998,2092,30443,0.4782
2016-05-05,GODREJPROP,EQ,335.9,338.25,340.0,309.05,322.5,322.6,320.11,1255096,40177205535000.0,21200,234496,0.1868
2016-05-06,GODREJPROP,EQ,322.6,322.0,328.0,315.0,315.25,318.0,319.14,226591,7231460940000.001,11045,100605,0.444
2016-05-09,GODREJPROP,EQ,318.0,318.55,326.4,315.9,322.0,320.65,321.61,198431,6381680270000.0,2117,147173,0.7417
2016-05-10,GODREJPROP,EQ,320.65,320.65,323.95,319.95,320.0,320.75,322.3,63620,2050441914999.9998,1144,48673,0.7651000000000001
2016-05-11,GODREJPROP,EQ,320.75,319.6,323.5,311.0,320.6,320.85,321.29,213890,6871987345000.0,1938,174392,0.8153
2016-05-12,GODREJPROP,EQ,320.85,322.65,324.05,320.2,322.05,322.25,322.41,44654,1439692250000.0,1911,29576,0.6623
2016-05-13,GODREJPROP,EQ,322.25,320.0,324.05,319.95,320.1,320.2,321.43,63745,2048959630000.0,1033,45353,0.7115
2016-05-16,GODREJPROP,EQ,320.2,326.0,326.0,320.0,324.95,323.7,323.75,52876,1711844105000.0,1136,27375,0.5177
2016-05-17,GODREJPROP,EQ,323.7,323.7,335.5,322.6,329.55,329.8,329.97,132492,4371784640000.0,2667,71221,0.5375
2016-05-18,GODREJPROP,EQ,329.8,330.4,335.8,325.5,333.9,334.3,331.74,68460,2271086870000.0,2579,31662,0.4625
2016-05-19,GODREJPROP,EQ,334.3,332.5,344.5,330.95,332.1,333.0,338.27,134262,4541617945000.0,3517,59183,0.44079999999999997
2016-05-20,GODREJPROP,EQ,333.0,334.95,336.0,329.35,330.15,330.35,332.03,96095,3190649160000.0,1431,70165,0.7302
2016-05-23,GODREJPROP,EQ,330.35,332.4,332.4,319.55,319.6,320.65,327.94,146884,4816858300000.0,2958,127585,0.8686
2016-05-24,GODREJPROP,EQ,320.65,321.95,326.0,319.05,322.1,322.05,322.58,44258,1427686085000.0,1915,24717,0.5585
2016-05-25,GODREJPROP,EQ,322.05,324.2,326.25,318.0,319.35,319.55,321.73,62158,1999822789999.9998,1763,38650,0.6218
2016-05-26,GODREJPROP,EQ,319.55,321.6,328.0,319.0,321.35,322.2,322.49,141317,4557383365000.0,2669,69215,0.48979999999999996
2016-05-27,GODREJPROP,EQ,322.2,323.65,331.6,322.95,328.6,328.0,328.13,97058,3184805530000.0,2152,49152,0.5064
2016-05-30,GODREJPROP,EQ,328.0,328.6,335.0,328.6,330.8,330.75,332.08,47338,1572012945000.0,1188,28763,0.6076
2016-05-31,GODREJPROP,EQ,330.75,330.2,336.0,327.6,329.0,329.5,332.02,91375,3033862120000.0,2594,50614,0.5539000000000001
2016-06-01,GODREJPROP,EQ,329.5,330.0,333.0,329.1,330.0,330.75,330.96,155268,5138692145000.0,1450,136536,0.8794
2016-06-02,GODREJPROP,EQ,330.75,331.55,333.0,329.0,329.0,329.5,330.71,108059,3573592500000.0,856,98379,0.9104000000000001
2016-06-03,GODREJPROP,EQ,329.5,332.8,334.0,329.0,330.0,329.6,331.38,111528,3695827065000.0,1678,78861,0.7071
2016-06-06,GODREJPROP,EQ,329.6,330.0,332.3,327.0,330.0,330.45,330.27,43023,1420940685000.0,672,30847,0.7170000000000001
2016-06-07,GODREJPROP,EQ,330.45,334.9,342.9,332.05,340.7,340.15,339.49,193434,6566980840000.0,6922,95498,0.49369999999999997
2016-06-08,GODREJPROP,EQ,340.15,340.7,344.8,337.65,340.2,340.6,341.58,121709,4157379165000.0,3062,72813,0.5982999999999999
2016-06-09,GODREJPROP,EQ,340.6,342.55,343.3,337.0,337.0,338.25,340.81,91434,3116184840000.0,3247,69962,0.7652
2016-06-10,GODREJPROP,EQ,338.25,339.95,342.05,331.2,331.5,332.15,335.7,57741,1938340975000.0,1634,41077,0.7114
2016-06-13,GODREJPROP,EQ,332.15,334.4,334.7,325.65,329.5,328.55,328.79,68801,2262130465000.0,2014,50749,0.7376
2016-06-14,GODREJPROP,EQ,328.55,330.0,330.65,324.0,325.15,325.4,327.71,385491,12633106625000.0,3830,357722,0.9279999999999999
2016-06-15,GODREJPROP,EQ,325.4,333.0,341.9,332.85,334.25,335.25,336.38,222501,7484466895000.0,6024,88625,0.3983
2016-06-16,GODREJPROP,EQ,335.25,332.55,333.45,320.0,332.4,332.0,329.57,42779,1409871705000.0,1215,23324,0.5452
2016-06-17,GODREJPROP,EQ,332.0,332.1,343.5,332.1,338.0,337.9,338.93,208595,7069975390000.001,3886,92235,0.4422
2016-06-20,GODREJPROP,EQ,337.9,336.95,343.2,333.5,338.1,340.0,339.73,146322,4970974530000.0,4835,62559,0.4275
2016-06-21,GODREJPROP,EQ,340.0,342.0,343.5,336.85,337.25,337.1,338.81,42257,1431720225000.0,1117,20621,0.488
2016-06-22,GODREJPROP,EQ,337.1,337.6,341.05,335.5,341.0,339.5,338.89,64447,2184049380000.0,1457,31729,0.49229999999999996
2016-06-23,GODREJPROP,EQ,339.5,339.6,340.4,335.9,337.15,338.0,337.66,31693,1070142605000.0001,941,19284,0.6085
2016-06-24,GODREJPROP,EQ,338.0,333.0,333.05,314.8,327.95,328.7,327.41,115355,3776851660000.0,2371,71575,0.6204999999999999
2016-06-27,GODREJPROP,EQ,328.7,328.0,337.0,327.25,336.0,335.95,334.82,55608,1861872064999.9998,1748,33411,0.6008
2016-06-28,GODREJPROP,EQ,335.95,335.0,363.6,333.35,360.0,359.5,353.83,533540,18878153180000.0,10232,237663,0.4454
2016-06-29,GODREJPROP,EQ,359.5,360.0,371.45,358.2,362.1,363.45,365.96,361173,13217345595000.0,6494,147327,0.4079
2016-06-30,GODREJPROP,EQ,363.45,363.0,377.5,360.1,364.15,363.65,370.04,302933,11209749175000.0,5774,145754,0.4811
2016-07-01,GODREJPROP,EQ,363.65,365.45,367.95,360.1,361.25,363.2,364.41,270009,9839467105000.0,4451,198907,0.7367
2016-07-04,GODREJPROP,EQ,363.2,366.95,373.0,360.2,366.0,367.1,366.46,218925,8022716455000.0,4562,126961,0.5799000000000001
2016-07-05,GODREJPROP,EQ,367.1,368.7,368.7,360.0,362.2,362.65,362.81,69843,2533952940000.0,1676,37464,0.5364
2016-07-07,GODREJPROP,EQ,362.65,363.75,372.65,363.05,366.5,367.85,368.01,272645,10033620590000.0,4883,168590,0.6183
2016-07-08,GODREJPROP,EQ,367.85,368.0,368.6,355.95,361.3,360.95,361.07,83720,3022918060000.0,2845,39680,0.474
2016-07-11,GODREJPROP,EQ,360.95,363.2,376.0,363.2,374.0,374.9,372.5,218647,8144604075000.0,4488,125372,0.5734
2016-07-12,GODREJPROP,EQ,374.9,379.9,384.3,375.15,377.4,376.75,380.01,444841,16904451580000.002,6972,273814,0.6154999999999999
2016-07-13,GODREJPROP,EQ,376.75,377.7,381.0,367.4,367.5,368.4,372.7,216115,8054603795000.0,3369,164001,0.7589
2016-07-14,GODREJPROP,EQ,368.4,371.7,371.7,363.6,368.0,367.8,367.45,116102,4266168404999.9995,2337,80917,0.6969
2016-07-15,GODREJPROP,EQ,367.8,368.0,372.2,365.05,367.15,368.55,369.1,179011,6607288960000.0,7999,139931,0.7817000000000001
2016-07-18,GODREJPROP,EQ,368.55,369.0,369.25,356.65,357.15,360.15,366.76,177467,6508783535000.0,2681,146394,0.8249
2016-07-19,GODREJPROP,EQ,360.15,360.15,363.4,358.4,361.2,361.7,361.8,76403,2764274165000.0,4104,56023,0.7333
2016-07-20,GODREJPROP,EQ,361.7,361.0,374.2,360.9,373.85,371.6,370.26,185149,6855265380000.0,4603,102049,0.5512
2016-07-21,GODREJPROP,EQ,371.6,371.2,377.45,366.15,367.0,367.9,372.73,91981,3428439035000.0,2056,42567,0.46280000000000004
2016-07-22,GODREJPROP,EQ,367.9,368.0,370.25,364.0,369.75,368.35,367.37,62686,2302889495000.0,1255,43652,0.6964
