Date,Symbol,Series,Prev Close,Open,High,Low,Last,Price,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2017-07-12,CHOLAFIN,EQ,1127.55,1129.2,1130.4,1107.0,1110.05,1111.15,1115.36,137985,15390310685000.0,6959,65722,0.47630000000000006
2017-07-13,CHOLAFIN,EQ,1111.15,1111.15,1171.5,1103.0,1165.05,1166.6,1146.3,510660,58537094600000.0,19305,239731,0.46950000000000003
2017-07-14,CHOLAFIN,EQ,1166.6,1174.9,1174.9,1138.85,1157.0,1154.1,1151.4,302440,34822878755000.0,6936,174845,0.5781000000000001
2017-07-17,CHOLAFIN,EQ,1154.1,1164.0,1164.95,1140.0,1141.1,1145.05,1150.46,199299,22928523355000.0,7622,118321,0.5937
2017-07-18,CHOLAFIN,EQ,1145.05,1140.0,1150.0,1115.0,1120.0,1121.85,1133.99,157858,17900946840000.0,9130,74310,0.4707
2017-07-19,CHOLAFIN,EQ,1121.85,1129.65,1152.3,1123.1,1148.0,1148.8,1140.29,317269,36177886295000.0,11308,213626,0.6733
2017-07-20,CHOLAFIN,EQ,1148.8,1154.7,1154.7,1132.35,1149.9,1144.1,1141.05,110936,12658356425000.0,3489,80127,0.7223
2017-07-21,CHOLAFIN,EQ,1144.1,1140.25,1153.55,1126.0,1133.0,1135.4,1140.71,129250,14743687025000.0,10448,56035,0.4335
2017-07-24,CHOLAFIN,EQ,1135.4,1139.5,1145.75,1122.05,1128.0,1129.5,1134.57,95262,10808132630000.0,6584,47486,0.4985
2017-07-25,CHOLAFIN,EQ,1129.5,1135.0,1165.5,1123.25,1165.5,1157.45,1147.67,228616,26237554625000.0,12325,106145,0.4643
2017-07-26,CHOLAFIN,EQ,1157.45,1165.05,1168.9,1135.2,1150.0,1146.6,1150.42,100390,11549049170000.0,5719,41685,0.4152
2017-07-27,CHOLAFIN,EQ,1146.6,1152.05,1214.9,1152.05,1178.0,1178.4,1180.35,826650,97573445645000.0,27355,309871,0.3749
2017-07-28,CHOLAFIN,EQ,1178.4,1173.15,1210.2,1172.6,1180.0,1179.85,1195.41,1094870,130882321555000.0,46554,832442,0.7603
2017-07-31,CHOLAFIN,EQ,1179.85,1188.75,1203.0,1187.85,1200.0,1198.2,1198.76,631015,75643714880000.0,25566,527719,0.8362999999999999
2017-08-01,CHOLAFIN,EQ,1198.2,1202.0,1209.9,1169.1,1178.05,1175.3,1185.1,318081,37695758415000.0,31010,201520,0.6335000000000001
2017-08-02,CHOLAFIN,EQ,1175.3,1175.25,1189.0,1163.25,1170.25,1174.3,1174.75,109870,12907031870000.0,12600,65264,0.594
2017-08-03,CHOLAFIN,EQ,1174.3,1178.0,1184.6,1158.35,1164.15,1161.55,1168.51,105929,12377942185000.0,12245,52107,0.4919
2017-08-04,CHOLAFIN,EQ,1161.55,1160.0,1185.0,1160.0,1180.0,1180.4,1175.07,171395,20140041165000.0,16289,100252,0.5849000000000001
2017-08-07,CHOLAFIN,EQ,1180.4,1184.0,1218.7,1178.05,1202.5,1206.2,1201.55,386967,46496060610000.0,27575,258457,0.6679
2017-08-08,CHOLAFIN,EQ,1206.2,1206.2,1219.55,1181.85,1200.0,1202.35,1198.03,206467,24735287220000.0,15680,96668,0.4682
2017-08-09,CHOLAFIN,EQ,1202.35,1202.0,1208.7,1156.0,1159.75,1171.0,1190.39,215847,25694247375000.0,16155,118788,0.5503
2017-08-10,CHOLAFIN,EQ,1171.0,1160.0,1179.6,1152.85,1160.0,1159.0,1161.0,214029,24848867875000.0,4893,121536,0.5678
